name,country_code,company_state_code,region,city,stock_exchange_symbol,stock_symbol,went_public_on, price_usd , price ,price_currency_code, cb_url , ipo_uuid ,uuid
Sitestar,USA,VA,VA,Lynchburg,otcqb,SYTE,1999-08-13,,,, https://www.crunchbase.com/organization/sitestar , 148da7e7-2bc3-d1d1-a622-ade1d27d370a ,5c3f751b-44b5-7390-7613-c6c623485d15
U S Aggregates,USA,IN,IN,Indianapolis,nyse,AGA,1999-08-13,,,, https://www.crunchbase.com/organization/u-s-aggregates , 6f1c1f93-1a4c-73bc-6ac9-92be1471d2fa ,f5365502-0c78-02f4-6dd8-bd9531f26c37
IXnet,USA,NJ,NJ,Florham Park,nasdaq,EXNT,1999-08-12,,,, https://www.crunchbase.com/organization/ixnet , 86d2e636-babe-5a12-68d5-c6009c69b18b ,798d6737-281f-1fd4-63c7-2156ba84b52a
NetScout Systems,USA,MA,MA,Westford,nasdaq,NTCT,1999-08-12," 281,475,007 ",,, https://www.crunchbase.com/organization/netscout-systems , e160b9fd-29bc-dc19-8728-5a72caa1e4ff ,48967bd7-c2f2-f872-ccac-c125f0fbc3af
Anthony & Sylvan Pools,USA,OH,OH,Cleveland,nasdaq,SWIM,1999-08-11,,,, https://www.crunchbase.com/organization/anthony-sylvan-pools , fa1b7cb2-7074-edc9-dacc-4665cb5cf28c ,f460257a-e23d-6a91-6faa-a5915e044420
Blockbuster,USA,CO,CO,Denver,nyse,BBI,1999-08-11,,,, https://www.crunchbase.com/organization/blockbuster , 01cc7c0e-c017-5faa-3f2a-092201e699b7 ,3e9749ca-5506-5317-c10d-3058767f2150
InterWorld,USA,NY,NY,New York,nasdaq,INTW,1999-08-11,,,, https://www.crunchbase.com/organization/interworld , 97d1017e-a2d5-6dae-09da-7dd53ba06c3e ,b5d3389c-2857-9cfd-5b67-0bc0890b4e93
Resonance Health Ltd,AUS,,8,Claremont,asx,RHT,1999-08-11,,,, https://www.crunchbase.com/organization/resonance-health-ltd , ccd12a50-9c1c-665a-cfab-f2ad93d7e0fe ,1125eb8a-09dd-87fb-a9db-2cf0abb4f5e2
U.S. Interactive,USA,CA,CA,Sunnyvale,nasdaq,USIT,1999-08-11,,,, https://www.crunchbase.com/organization/u-s-interactive , 23662dff-6929-9ff8-bd32-e2aa94d431e4 ,ed404970-0fbc-7ee9-5d55-684003893982
Braun Consulting,CAN,BC,BC,Surrey,nasdaq,BRNC,1999-08-10," 114,000,000 ",,, https://www.crunchbase.com/organization/braun-consulting , f7d83b77-0862-3784-b95e-fc288e2fa292 ,aa4b9fe2-df9f-9ddb-1111-a4884565009c
HotJobs,USA,NY,NY,New York,nasdaq,HOTJ,1999-08-10," 212,000,000 ",,, https://www.crunchbase.com/organization/hotjobs-2 , 65c12e46-2684-f28a-2f98-89d11f1b75c2 ,c4d24852-fb27-dc07-6870-78d38352aec0
Datalink,USA,MN,MN,Chanhassen,nasdaq,DTLK,1999-08-06," 65,032,103 ",,, https://www.crunchbase.com/organization/datalink , 1c007d32-d42f-f5aa-153d-2c91c1a8039e ,85efb0f5-07d9-1f5a-ebf1-c04864710782
Quantum,USA,CA,CA,San Jose,nyse,QTM,1999-08-06,,,, https://www.crunchbase.com/organization/quantum-corp , 74d0b91b-436b-2f23-9ddf-5c595c4bebd4 ,8ab63472-1fc2-9c80-06d7-48ed9fc5bad6
Tumbleweed Communications,USA,CA,CA,Redwood City,nasdaq,TMWD,1999-08-06," 255,600,000 ",,, https://www.crunchbase.com/organization/tumbleweed-communications , e1ecc135-2855-6fb9-3c85-3e8c77641a77 ,6a7612d7-37f2-88b8-f6aa-3ac7ad08019d
Homestore.com,USA,CA,CA,San Jose,nasdaq,HOMS,1999-08-05,,,, https://www.crunchbase.com/organization/homestore-com , 595d75f4-e6f1-862c-0775-6a1c0d37fa5a ,dc190f1f-d7b1-7e4f-0b64-d7668b83c6a3
IPIX,USA,NY,NY,Cohoes,nasdaq,IPIX,1999-08-05," 288,000,000 ",,, https://www.crunchbase.com/organization/ipix , 08c47d68-5b77-1f9d-43a5-b14b8679e8cf ,33c4b1be-5556-a2c9-da99-654da739ddd8
Mission Critical Software,USA,CT,CT,Glastonbury,nasdaq,MCSW,1999-08-05,,,, https://www.crunchbase.com/organization/mission-critical-software , 676c788e-5c35-8e12-8751-32994c838e69 ,111806c1-5a79-3118-ad9c-b201eb281602
Move,USA,CA,CA,San Jose,nasdaq,MOVE,1999-08-05,,,, https://www.crunchbase.com/organization/move , c7d01426-2e7e-b4fc-0b38-a9f3bed19dbb ,a9b18f40-1b7b-9cd2-f902-9578935759e2
Cobalt,USA,WA,WA,Seattle,nasdaq,CBLT,1999-08-04," 600,000,000 ",,, https://www.crunchbase.com/organization/cobalt , 7ac5633a-7c4e-10be-8a49-94b5ce7df218 ,4590c5ed-a32f-ed2a-a918-ab50cdeb4675
Fairchild Semiconductor,USA,CA,CA,San Jose,nyse,FCS,1999-08-04," 1,630,756,870 ",,, https://www.crunchbase.com/organization/fairchild-semiconductor , 556d7764-861e-d7af-06a5-b2e96e454591 ,3e613d3a-d4e8-ec13-a76e-023224ed0229
Adslot,AUS,,7,Melbourne,asx,ADJ,1999-08-03,,,, https://www.crunchbase.com/organization/adslot , 972030c8-532a-cdaf-6e4c-a34d79cc979a ,5ce2682e-d01e-3fe6-a46c-16cad452003a
Bigstar Entertainment,USA,NY,NY,Hampton Bays,nasdaq,BGST,1999-08-03,,,, https://www.crunchbase.com/organization/bigstar-entertainment , 05ffc329-5339-85b8-0469-b1d773cede75 ,2d3d200d-0101-a168-a91e-22ea241fdcfd
Splitrock Services,USA,CA,CA,Woodland,nasdaq,SPLT,1999-08-03,,,, https://www.crunchbase.com/organization/splitrock-services , bcc205c2-6f7a-1bd3-08d7-3cc57f6b4d43 ,80a89efc-54cb-3991-f68f-58b513beb8f1
CGG SA,FRA,,A8,Paris,epa,CGG,1999-08-01,,,, https://www.crunchbase.com/organization/cgg-sa , 77384514-cff4-4868-ab10-bd5b48ffd643 ,8352afde-4494-42ae-89b9-b60ca732c547
GMO Internet,JPN,,40,Tokyo,tyo,9449,1999-08-01,,,, https://www.crunchbase.com/organization/gmo-internet , ce08c2d8-f5cb-2d3b-6e1a-cec1c0a4df3b ,a2da29d5-5c43-b3e7-5669-9b793fb95ea2
Accrue Software,USA,CA,CA,Fremont,nasdaq,ACRU,1999-07-30,,,, https://www.crunchbase.com/organization/accrue-software , 2c73d61c-44e6-c7ce-5249-2298655a7d07 ,a64ad654-4591-7f9b-d937-8435f9c05071
Biopure,USA,MA,MA,Cambridge,nasdaq,BPUR,1999-07-30,,,, https://www.crunchbase.com/organization/biopure , 7ec22984-d15e-1f95-6213-6efe94b34732 ,c9caa7c7-01e8-f5d7-a30f-0a64edf3c420
Digex,USA,MD,MD,Laurel,nasdaq,DIGX,1999-07-30,,,, https://www.crunchbase.com/organization/digex , 8c6e7c3d-87f3-4064-9c66-787999e9d3e1 ,e56583df-cf1e-6d44-1e19-ca0539e8e567
hopTo,USA,CA,CA,Campbell,otcqb,HPTO,1999-07-30,,,, https://www.crunchbase.com/organization/hopto , e05af039-1cf7-f2f0-9295-3f40d8fbeb61 ,88819949-8308-3fbf-731b-5c89595f9d49
James Hardie,IRL,,7,Dublin,asx,JHX,1999-07-30,,,, https://www.crunchbase.com/organization/james-hardie , f8f5fb2c-8853-45b7-822c-1f53b22028fa ,850906f6-c3f3-57de-9994-56033e4e06ac
Miix Group,USA,NJ,NJ,Lawrenceville,nyse,MHU,1999-07-30,,,, https://www.crunchbase.com/organization/miix-group , 5392f5e7-a013-0690-ae21-e186e1bc31c1 ,15686f83-5fc6-cd8d-e195-881948274851
N2H2,USA,WA,WA,Seattle,nasdaq,NTWO,1999-07-30,,,, https://www.crunchbase.com/organization/n2h2 , b537e599-f140-c434-18fa-812ce1132727 ,4f54d5f4-a662-cfbe-f5ee-5d58716974fa
NetIQ,USA,CA,CA,San Jose,nasdaq,NTIQ,1999-07-30," 189,800,000 ",,, https://www.crunchbase.com/organization/netiq , d4513967-2f20-15a6-cf0b-774cd31159bf ,1197fcd6-8f57-78b2-f902-a0a5235be0e9
News Corp.,USA,NY,NY,New York,asx,NWS,1999-07-30,,,, https://www.crunchbase.com/organization/newscorporation , 9af9a04a-1548-4356-9d56-94a723429e73 ,7103e064-eb56-1aeb-af09-2a4d53d03e16
VirnetX,USA,NV,NV,Zephyr Cove,nysemkt,VHC,1999-07-30,,,, https://www.crunchbase.com/organization/virnetx , 3cb9103f-24ee-4e5c-42a5-4b2561df6d7d ,bc731f99-22ec-fa38-6b31-6c8fe63ce7ae
WatchGuard,USA,WA,WA,Seattle,nasdaq,WGRD,1999-07-30," 239,000,000 ",,, https://www.crunchbase.com/organization/watchguard , e8d8c3ff-dec7-8628-699c-f03881fecf48 ,1f8693c5-edb7-682c-1965-6f1198b54d1a
Cardinal Airlines,USA,FL,FL,Melbourne,nasdaq,CAAL,1999-07-29,,,, https://www.crunchbase.com/organization/cardinal-airlines , ed80e3db-1c0e-3e17-7e74-c54aa16a0c80 ,b03f8bc0-309f-776a-1193-b6e7da842d89
Creo,CAN,BC,BC,Burnaby,nasdaq,CREO,1999-07-29,,,, https://www.crunchbase.com/organization/creo , 7049b6c8-df39-bad4-016b-b69895f47a30 ,b330dc39-31eb-3c29-f733-706dadb3f1bf
Lennox International,USA,TX,TX,Richardson,nyse,LII,1999-07-29,,,, https://www.crunchbase.com/organization/lennox-international , 14822f2d-27cf-c0a3-b2e5-2b10db0a4f56 ,abe33728-14da-d3cd-32af-c50b9f03ca07
NCRIC Group,USA,DC,DC,Washington,nasdaq,NCRI,1999-07-29,,,, https://www.crunchbase.com/organization/ncric-group , c4018eeb-14e6-a346-b151-8b3962dd5744 ,6437d306-1070-a1fe-f321-903436cf7a94
Net2Phone,USA,NJ,NJ,Newark,nasdaq,NTOP,1999-07-29,,,, https://www.crunchbase.com/organization/net2phone , 05300131-3345-f8a3-4bde-f223f766c730 ,b3846c8c-77e9-64f7-54f4-5bf768dbdad5
Perficient,USA,TX,TX,Austin,nasdaq,PRFT,1999-07-29,,,, https://www.crunchbase.com/organization/perficient , c623a9fb-4375-05f5-49ec-300e506f9631 ,33781e0b-7ccc-d104-e3c6-3bb0f2e49dc7
Telelogic Configuration Management,USA,CA,CA,Irvine,nasdaq,CNSW,1999-07-29,,,, https://www.crunchbase.com/organization/telelogic-configuration-management , a71a53e8-ea88-0ee7-533f-4999a20b63b7 ,956963a1-9847-25d6-22b0-da25262b5325
American National Can,USA,IL,IL,Chicago,nyse,CAN,1999-07-28,,,, https://www.crunchbase.com/organization/american-national-can , 203d50a7-04e7-e4d3-68a6-9f7cd3861386 ,282e8b4b-b4fc-7085-7d8f-e00a834351ad
Focal Communications,USA,IL,IL,Chicago,nasdaq,FCOM,1999-07-28,,,, https://www.crunchbase.com/organization/focal-communications , a5505d58-c481-659d-dc82-06b711b3aad5 ,f962bdc4-be6d-e87f-ff80-8d05ff9fcc16
"Liberate Ideas, Inc",USA,NJ,NJ,Montclair,nasdaq,LBRT,1999-07-28,,,, https://www.crunchbase.com/organization/liberate-technologies , d2142fe9-2f93-f553-562d-18ddd9d7f35c ,cefd0ba1-94f8-fc03-9b57-f61dd6c12038
National Medical Health Card,USA,NY,NY,Washington Mills,nasdaq,NMHC,1999-07-28,,,, https://www.crunchbase.com/organization/national-medical-health-card , c5fd9321-ee44-f43e-5dd7-939b7f98c853 ,bdda0206-6471-9f40-8053-120d8e93404c
Packeteer,USA,CA,CA,Cupertino,nasdaq,PKTR,1999-07-28,,,, https://www.crunchbase.com/organization/packeteer , 404aa4c5-8109-b032-e48e-9bbac050643a ,6d73ec64-438a-8bed-b16f-642961c07621
Quokka Sports,USA,CA,CA,San Francisco,nasdaq,QKKA,1999-07-28,,,, https://www.crunchbase.com/organization/quokka-sports-inc , a9c72aa1-11ba-fc79-fb95-110de0c7b984 ,e201e0b6-a67b-9fdd-7196-71fc7dfa1477
Chemdex,USA,CA,CA,Carlsbad,nasdaq,CMDX,1999-07-27,,,, https://www.crunchbase.com/organization/chemdex , 63b9de27-1fc9-412e-ad30-94411ca36c53 ,1f5244ca-c709-c68a-6a6b-10f42ef8b231
1&1 Versatel GmbH,DEU,,16,Berlin,nasdaq,VRSA,1999-07-23," 1,253,000,000 ",,, https://www.crunchbase.com/organization/1-1-versatel-gmbh , f4be7659-c2a4-c0f1-826a-509ab2a1c316 ,0e0bb381-ce6d-3b78-a885-cdaf188a89c1
Allscripts,USA,IL,IL,Chicago,nasdaq,MDRX,1999-07-23," 303,140,432 ",,, https://www.crunchbase.com/organization/allscripts , 64c94f56-c91f-2540-d101-da1d9a21f8d1 ,63dadc63-23f3-e2ab-679c-126bbdacdd06
BioMarin Pharmaceutical,USA,CA,CA,San Rafael,nasdaq,BMRN,1999-07-23,,,, https://www.crunchbase.com/organization/biomarin-pharmaceutical , c521bcb6-d5c1-bac4-ab03-1121aa4b4b2c ,ca12fed3-b728-e054-2b57-0061062e8f0e
HSBC,GBR,,H9,London,nyse,HSBC,1999-07-23,,,, https://www.crunchbase.com/organization/hsbc , 64ed81fb-0795-c84b-0121-0a825d138b9e ,8ee63939-bd06-6699-f575-dffcecb71daf
HSBC Bank,USA,IL,IL,Lake Forest,nyse,HSBC,1999-07-23,,,, https://www.crunchbase.com/organization/hsbc-bank , b1e9ded2-c17d-8b52-6bae-ae530ca46fa2 ,e94f99d2-45ca-95ae-c179-7363a78635f0
InsWeb,USA,CA,CA,Rancho Cordova,nasdaq,INSW,1999-07-23,,,, https://www.crunchbase.com/organization/insweb , f7afc5ee-d851-ab23-a062-188fd99371ae ,e1c9d440-334f-4441-a8d7-df4e6f648142
J2 Global,USA,CA,CA,Los Angeles,nasdaq,JCOM,1999-07-23,,,, https://www.crunchbase.com/organization/j2-global-communications , b57450f1-8998-0b8e-b80a-dc5d2a95d0a2 ,9433c720-d06a-4659-11de-eda475973532
KCOM Group PLC.,,,,,lon,KCOM,1999-07-23,,,, https://www.crunchbase.com/organization/kcom-group-plc , ded37617-9bc5-0606-28dc-549b5217dbae ,21b27b53-1551-1549-0681-7a4b185a786c
Old Mutual,GBR,,H9,London,lon,OMU,1999-07-23,,,, https://www.crunchbase.com/organization/old-mutual , 52e40370-b747-45ae-a6f2-0d6479a88e70 ,f198d624-a7fc-19d0-530a-07994e6b1562
"Prism Technologies Group, Inc.",USA,CA,CA,Folsom,otcqb,PRZM,1999-07-23,,,, https://www.crunchbase.com/organization/internet-patents-corp , 4e120681-2e16-6767-90ef-778fb433587c ,ed2daf40-554a-df46-9c94-eb636348fc36
Tanning Technology,USA,CO,CO,Denver,nasdaq,TANN,1999-07-23,,,, https://www.crunchbase.com/organization/tanning-technology , 676ccdd9-e55b-f755-3b5c-c3bd260f6afa ,d9b9afea-88bb-0a31-4da3-9aecbf6f8d43
Trevi Finanziaria Industriale S.p.A.,ITA,,5,Cesena,bit,TFI,1999-07-23,,,, https://www.crunchbase.com/organization/trevi-finanziaria-industriale-s-p-a , a5a11a11-1752-6d3f-e7e0-aefa052f30c8 ,1d1a9e56-81fe-ca58-e546-223160db5f83
WestJet,CAN,AB,AB,Calgary,tse,WJA,1999-07-23,,,, https://www.crunchbase.com/organization/westjet , a1d7232b-49a2-f314-5eb5-d4c3b6910fca ,a36edd41-ab5f-1a97-af58-31c2aac4c0e1
Scientific Learning Corporation,USA,CA,CA,Oakland,otcpink,SCIL,1999-07-22,,,, https://www.crunchbase.com/organization/scientific-learning-corporation , e63358a4-64d2-23e1-7516-1e83c99cb8c1 ,48cb553f-9721-9001-445a-99897f4f677e
TROY Group,USA,CA,CA,Costa Mesa,nasdaq,TROY,1999-07-22,,,, https://www.crunchbase.com/organization/troy-group , 32384e72-c0cb-22bd-d3a5-a0d329fe2943 ,d61a4880-d2a8-9a9b-d2ac-5e2e5dc3dd10
ATG (Art Technology Group),GBR,,K7,Reading,nyse,ARTG,1999-07-21,,,, https://www.crunchbase.com/organization/atg-arttechnologygroup , 394cf9c1-ce22-ac21-f8cc-3ae17bd2ef9a ,051adf53-d6db-850f-1965-c5cf5b8ddaa0
Hoovers,USA,TX,TX,Austin,nasdaq,HOOV,1999-07-21,,,, https://www.crunchbase.com/organization/hoovers , 570c25eb-0d5c-5a8f-1265-e3efa2a34c2e ,7d65402a-473a-cbe7-2d6f-5cf0e7af6ec8
Insight Communications,USA,NY,NY,New York,nasdaq,ICCI,1999-07-21,,,, https://www.crunchbase.com/organization/insight-communications , 10c3998d-78a8-7d09-de83-e3fc8e773fb2 ,c10081f0-cdf9-3689-d294-293cc018fa2b
MP3.com,USA,CA,CA,San Diego,nasdaq,MPPP,1999-07-21,,,, https://www.crunchbase.com/organization/mp3-com , b98d8e80-8b76-e1c2-88e7-9a127f75e2ca ,559df1cb-3d87-903b-10f5-4cde7de88f35
Voyager Net,USA,MI,MI,East Lansing,nasdaq,VOYN,1999-07-21,,,, https://www.crunchbase.com/organization/voyager-net , 1ea440ef-1392-0790-6b64-fefa8795e92b ,a3838282-7756-7905-c540-2593bc6f6381
Be,USA,CA,CA,Mountain View,nasdaq,BEOS,1999-07-20,,,, https://www.crunchbase.com/organization/be , a48a6f3a-a4b8-d29e-c3f2-26789838cc42 ,22880a10-448c-9a94-28de-f236befabf61
Gadzoox Network,USA,CA,CA,San Jose,nasdaq,ZOOX,1999-07-20,,,, https://www.crunchbase.com/organization/gadzoox-network , 05bc8733-a6b5-edd4-56c2-f6f3b7180ec6 ,c9e95399-e121-4966-cafc-8b070eccdc43
Genentech,USA,CA,CA,South San Francisco,nyse,DNA,1999-07-20,,,, https://www.crunchbase.com/organization/genentech , 8f1c106d-5b1c-b53b-1cd4-3e16764bb8d2 ,c753860f-ab3d-816a-2dc5-9b26c6b9725b
LiveWorld,USA,CA,CA,San Jose,otcpink,LVWD,1999-07-20,,,, https://www.crunchbase.com/organization/liveworld , 7fc7e934-6002-af16-5e46-3b7d5e623310 ,7d405aa3-3132-344a-4c48-8884edbae1b3
Engage,USA,MA,MA,Andover,nasdaq,ENGA,1999-07-19," 690,000,000 ",,, https://www.crunchbase.com/organization/engage , 2dab0e23-2ad9-de4a-400b-d58a4ff92552 ,f9c8cbeb-10b5-7290-8bde-ab2519c06caf
Fentura Financial,USA,MO,MO,Fenton,otcqx,FETM,1999-07-19,,,, https://www.crunchbase.com/organization/fentura-financial , 2f3224a3-0310-4692-8784-af5209c981d0 ,161c5bbb-06ed-4f4e-8826-d28a4b0c0a89
Audible,USA,NJ,NJ,Newark,nasdaq,ADBL,1999-07-16,,,, https://www.crunchbase.com/organization/audible , 77643e4f-9c51-8027-cc38-31e9e73764e6 ,aae99a36-1785-1bc8-2c03-ca8d4a58bc8c
Feedback,GBR,,C3,Cambridge,lon,FDBK,1999-07-16,,,, https://www.crunchbase.com/organization/feedback , dd57e620-21ff-d204-06a4-0c10b3a94b6b ,180b6a69-eda7-588c-b9ab-51f03e537e24
Homeserve,GBR,,O8,Walsall,lon,HSV,1999-07-16,,,, https://www.crunchbase.com/organization/homeserve , b0ef2a96-5af2-40ad-0f9b-5fb5e5ef9d0d ,59b5517f-a408-7a13-b7b3-14366aaad59e
Ita Holdings,USA,MA,MA,Foxboro,nasdaq,RVST,1999-07-16,,,, https://www.crunchbase.com/organization/ita-holdings , 2d31bb27-2aa1-bfe1-b1fc-4cc5c4011788 ,d9e2f6ba-a117-f356-0e97-9ad053665831
Norsat International,CAN,ON,ON,Richmond Hill,tse,NII,1999-07-16,,,, https://www.crunchbase.com/organization/norsat-international , dc478733-8cd9-3ee9-3b91-1fafda050180 ,f2bb726b-a79b-372d-df05-45deebd16166
North Asia Resources,HKG,,,Hong Kong,hkg,61,1999-07-16,,,, https://www.crunchbase.com/organization/north-asia-resources , b0d64495-f219-9ace-5c9b-8a205fe9e36b ,b6d404e8-65a9-7ad5-36fe-1436e85d7da6
Paradyne Networks,USA,FL,FL,Largo,nasdaq,PDYN,1999-07-16,,,, https://www.crunchbase.com/organization/paradyne-networks , 3e30335a-e3da-bdd7-6073-c8eb18ff41db ,599a897a-3e97-944b-7638-4cbc2a0e6f3f
Parity Group,GBR,,H9,London,lon,PTY,1999-07-16,,,, https://www.crunchbase.com/organization/parity-2 , 117a8b3f-cac1-40dc-bf89-40f31daa924c ,d79fbcc7-f967-ecec-54ed-7ae284a7ff46
Televerbier,CHE,,22,Verbier,epa,TVRB,1999-07-16,,,, https://www.crunchbase.com/organization/televerbier , 139a15cc-7f3e-48cc-a4cc-c407182b2203 ,72d224fb-8c03-4460-8384-4e6f08a358c3
Efficient Capital Management,USA,IL,IL,Warrenville,nasdaq,EFNT,1999-07-15,,,, https://www.crunchbase.com/organization/efficient-capital-management , 05bb79f5-4ae2-c81e-bedd-a44423705df3 ,2442c96d-a995-838b-286c-70dd5edfad2c
NIC,USA,KS,KS,Olathe,nasdaq,EGOV,1999-07-15," 624,000,000 ",,, https://www.crunchbase.com/organization/nic , 2763b0d6-38aa-5ebd-cb8c-39096d747b71 ,906d2358-3e8c-6302-4c88-26d6fbb82402
Blenheim Natural Resources,GBR,,H9,London,lon,BNR,1999-07-14,,,, https://www.crunchbase.com/organization/blenheim-natural-resources , 1d0ed647-ba4d-48e2-9150-7f9515106387 ,3b7eccd2-b990-4661-b121-9d280d03e8ee
ProVantage Healthcare,USA,WI,WI,Brookfield,nyse,PHS,1999-07-14,,,, https://www.crunchbase.com/organization/provantage , e2cbc4cf-94d4-76c0-3f07-a4c0bee1bb2d ,c2300107-8d34-866b-48ca-a782b1d95672
Cyren,USA,VA,VA,Mclean,nasdaq,CYRN,1999-07-13," 230,000,000 ",,, https://www.crunchbase.com/organization/cyren , 91deaeaa-4791-fdf0-8322-8097a2d4142f ,5b544a09-1e45-74ac-9234-23a33895493b
GOME,,,,,hkg,493,1999-07-13,,,, https://www.crunchbase.com/organization/gome , 7f9bf9ef-98ef-03b9-9796-941c8512b193 ,b70ace5a-420d-dc2c-494d-0318b91c845f
Gome Electrical Appliances,HKG,,,Central,hkg,493,1999-07-13,,,, https://www.crunchbase.com/organization/gome-electrical-appliances , 04742415-c1c8-0544-f38d-8a26655ec8ba ,cc0a0d2d-c6d3-5999-ac4a-94fdbcaacefa
Hudson City Bancorp,USA,NJ,NJ,Paramus,nasdaq,HCBK,1999-07-13,,,, https://www.crunchbase.com/organization/hudson-city-bancorp , b56349dc-f6b7-ccec-c8f6-8f7da659c2ec ,cdb90127-6a65-8937-67cf-2a66e76c49c8
The Keith Companies,USA,CA,CA,Irvine,nasdaq,TKCI,1999-07-13,,,, https://www.crunchbase.com/organization/the-keith-companies , 1675fa7c-1025-7a31-ef76-90eccfc0357a ,4fcb31f3-104f-2599-b363-341840955347
Coheris,FRA,,A8,Suresnes,epa,COH,1999-07-09,,,, https://www.crunchbase.com/organization/coheris , c9d10d85-cf10-43c9-b64f-812e58710201 ,763a1a9a-119b-49bf-74be-6fc613f24628
Delta Plus Group S.A.,FRA,,B8,Apt,epa,DLTA,1999-07-09,,,, https://www.crunchbase.com/organization/delta-plus-group-s-a , ebf3b4f8-6698-40eb-9bf8-250b69183980 ,78542b5f-beb9-4558-a7d0-7c2c70301c26
Encore Capital Partners,USA,CA,CA,San Diego,nasdaq,ECPG,1999-07-09,,,, https://www.crunchbase.com/organization/encore-capital-partners , 5e22fe82-9728-d776-3d59-3c2f14867c9a ,af431718-bcf0-a981-3ff7-738e310019e0
Leasinvest Real Estate,BEL,,1,Antwerp,ebr,LEAS,1999-07-09,,,, https://www.crunchbase.com/organization/leasinvest-real-estate , 3ba21e79-c3ce-4b60-9166-41bc64d16616 ,666d9560-1b77-4631-8ade-ea4cd628a8de
L Q Corporation,USA,NY,NY,New York,nasdaq,LQID,1999-07-09,,,, https://www.crunchbase.com/organization/l-q-corporation , b4f49eb8-9580-13d5-c49e-6a03ef592efd ,98e713b5-fb12-cb91-f5dd-7efaad9b311f
Petrohawk Energy,USA,TX,TX,Houston,nyse,HK,1999-07-09,,,, https://www.crunchbase.com/organization/petrohawk-energy , 8abcbacb-a77b-e64d-76ff-e364f659201e ,d98f71fe-f77f-ad82-bae7-59badf65bf84
Salem Media Group,USA,CA,CA,Camarillo,nasdaq,SALM,1999-07-09,,,, https://www.crunchbase.com/organization/salem-media-group , a3511a66-7c9e-e960-f2cc-ed59e1874a4b ,371c7cce-18d2-996f-c55e-3c234add4947
Van Lanschot Kempen,NLD,,6,'s-hertogenbosch,ams,VLK,1999-07-09,,,, https://www.crunchbase.com/organization/van-lanschot-kempen , d84f9a96-3ec2-4eef-bf8d-916b6219d274 ,eca2fb13-31e2-4352-be6e-050afd3b2880
Warehouses De Pauw,BEL,,12,Wolvertem,ebr,WDP,1999-07-09,,,, https://www.crunchbase.com/organization/warehouses-de-pauw , eba05836-5082-4de0-a7e3-8500425d7666 ,1c85b212-fb67-493c-8595-dde1260fa83b
eir,IRL,,7,Dublin,lon,EIR,1999-07-08,,,, https://www.crunchbase.com/organization/eircom , cafa151b-dadb-479f-833a-ec30bd7f4709 ,74439be4-9fea-c828-8f56-92312cf1e801
George Foreman Enterprises,USA,PA,PA,Wilkes Barre,nasdaq,HITS,1999-07-07,,,, https://www.crunchbase.com/organization/george-foreman-enterprises , 8a358243-9b1b-a811-d6fa-8258f8d5fa26 ,a885551d-6e87-7f48-2926-720ed2e566b4
Interliant,USA,NY,NY,Purchase,nasdaq,INIT,1999-07-07," 420,000,000 ",,, https://www.crunchbase.com/organization/interliant , 3e6b8d8e-f258-bddb-0cb8-1a138d22115a ,2c4e1df1-6d5c-f5e3-2257-907b24584133
Ackermans & van Haaren,BEL,,1,Antwerpen,ebr,ACKB,1999-07-02,,,, https://www.crunchbase.com/organization/ackermans-van-haaren , 961b0c0b-90a0-64a7-325f-0448d1604d57 ,ee6b45b4-8129-b396-db94-2296359d5599
Dundee Precious Metals,CAN,ON,ON,Toronto,tse,DPM,1999-07-02,,,, https://www.crunchbase.com/organization/dundee-precious-metals , 2db222a1-a9c6-c2cb-0126-a2b636270ff2 ,1208cbcf-d21e-af08-947b-437e8d36f204
Greenyard,BEL,,1,Sint-katelijne-waver,ebr,GREEN,1999-07-02,,,, https://www.crunchbase.com/organization/greenyard , ed548102-8188-4c5b-a1e7-d0ae14333ce6 ,b0c24cff-a5ef-5e43-0eec-b942723eec0b
Ipsos,FRA,,A8,Paris,epa,IPS,1999-07-02,,,, https://www.crunchbase.com/organization/ipsos , 79ccc5ad-e859-4251-a852-4e509bdfcd81 ,27d5a4bb-02df-a461-5ce0-e4b829141ef0
Juniper Networks,USA,CA,CA,Sunnyvale,nyse,JNPR,1999-07-02," 1,661,345,570 ",,, https://www.crunchbase.com/organization/juniper-networks , 61a813de-f4b8-6eea-961f-24da69d33233 ,1640561b-1b78-c60f-d3e6-203511b47268
Meemic Insurance Company,USA,MI,MI,Auburn Hills,nasdaq,MEMH,1999-07-02,,,, https://www.crunchbase.com/organization/meemic-insurance-company , fcba2220-9c24-43f9-1574-4fb37e6e472c ,2466ed4b-b21c-41d5-9673-982d2813ebb0
Mermaid Marine Australia,AUS,,8,Fremantle,asx,MRM,1999-07-02,,,, https://www.crunchbase.com/organization/mermaid-marine-australia , 19f3bb8f-2e3d-92bb-a21e-7607f92c4035 ,f8934067-0810-c53a-fd42-0781af718d98
Sun Community Bancorp,USA,AZ,AZ,Phoenix,nasdaq,SCBL,1999-07-02," 88,000,000 ",,, https://www.crunchbase.com/organization/sun-community-bancorp , cd79bac0-56ad-ee13-301a-b1063cf9aecd ,56573367-95e2-c04d-4e11-bf26eefd3e11
